x,y,z
0.884597472,0.504295782,4.36327776
0.458994611,0.019280496,26.78688539
0.912507735,0.325518858,5.509196864
0.0362915,0.154808523,3.079754426
0.230842327,0.767126805,2.638003082
0.041954571,0.833476985,2.241151647
0.234433822,0.382866769,3.242602177
0.068468254,0.876663023,2.247568382
0.397836427,0.863197474,2.853568674
0.236155938,0.371122919,3.277276419
0.061794731,0.054749166,4.07394905
0.234077585,0.637450639,2.790389986
0.212476737,0.094854185,5.145362607
0.555790782,0.331349386,4.366225788
0.325570081,0.956667491,2.668703633
0.731789295,0.243060709,5.778173945
0.991952397,0.941376494,3.939873524
0.377881049,0.040294532,12.33770359
0.299821013,0.250901149,3.948811038
0.416698845,0.188846036,5.020513648
0.45447882,0.262024854,4.4806386
0.626567467,0.243181207,5.342375073
0.573713058,0.901040772,3.155371329
0.300559954,0.509622013,3.119929336
0.710058272,0.863779643,3.41587449
0.074430334,0.399411722,2.791680732
0.709940393,0.293452764,5.143754152
0.087047397,0.333351581,2.931000823
0.742926148,0.130451495,8.566235201
0.764163602,0.719616086,3.627054998
0.157176894,0.215293175,3.516335112
0.354156576,0.14926281,5.22461966
0.81410709,0.991816809,3.623291453
0.834844213,0.50011746,4.273607906
0.012995114,0.757086492,2.265717331
0.90425555,0.396870874,4.938116772
0.191543791,0.045105958,7.20144134
0.94707416,0.586724209,4.218735665
0.259407815,0.346166389,3.413967443
0.548133532,0.132596972,7.002512339
0.799152315,0.854757731,3.579255056
0.088893088,0.386298352,2.848941084
0.071722894,0.781992424,2.344023455
0.011611651,0.368167345,2.663951181
0.104602858,0.688915635,2.497122554
0.117412535,0.372226811,2.949261285
0.316204881,0.114380698,5.65058761
0.001275155,0.67924427,2.323032658
0.163523742,0.792853951,2.494893564
0.039382183,0.974892676,2.101993446
0.990807782,0.705749989,4.046448459
0.265085763,0.608475493,2.886899552
0.762733761,0.461983332,4.264221006
0.835027328,0.229879014,6.412729105
0.818627977,0.218663442,6.533676125
0.600795977,0.873390014,3.214768413
0.285431461,0.421604142,3.276799079
0.15568278,0.417485765,2.966748159
0.1100001,0.153694463,3.562411234
0.240679167,0.88827618,2.551362011
0.675217734,0.651994844,3.570767548
0.662458302,0.553556349,3.755543483
0.223420117,0.850116906,2.549958645
0.951961177,0.460687074,4.698783215
0.738246696,0.108220812,9.714385128
0.593226863,0.457758014,3.895084011
0.512603563,0.396698599,3.927476276
0.660220387,0.243365685,5.479024374
0.068467609,0.312479219,2.90872075
0.33058625,0.63694537,2.967499097
0.29311882,0.349677707,3.501109314
0.382016354,0.0664059,8.686453189
0.371181824,0.829465948,2.829856526
0.605515695,0.228495225,5.428743081
0.791057033,0.834923817,3.572950134
0.077549396,0.803720507,2.333029343
0.227135662,0.847576291,2.558706121
0.431037491,0.641694679,3.143916609
0.068517702,0.981273525,2.153291808
0.300877561,0.310740685,3.666546472
0.913161308,0.06007862,18.13955822
0.663291938,0.514333493,3.865529343
0.090615205,0.239968599,3.138896333
0.312170668,0.590909442,3.001789302
0.026786632,0.455464101,2.605878561
0.798168873,0.606432748,3.887747033
0.09475314,0.137623084,3.551121328
0.926286641,0.3878267,5.054609716
0.713594159,0.877176282,3.417964769
0.116449303,0.97788622,2.250089929
0.282791336,0.711474836,2.787843355
0.778116308,0.230228651,6.159021401
0.233586001,0.770169961,2.639831885
0.229109582,0.984084139,2.467074235
0.618858464,0.676184013,3.430369261
0.451333023,0.014826617,33.42590322
0.311952407,0.586076839,3.008994257
0.266649116,0.952952138,2.557617836
0.33353422,0.542023894,3.12643814
0.457337644,0.446765932,3.617679627
0.198849027,0.614790009,2.754858766
0.131964021,0.71224167,2.520718325
0.715256538,0.406203587,4.402568518
0.227562702,0.305990277,3.444221959
0.32219209,0.459651485,3.272586833
0.186802304,0.086985979,5.060635981
0.59087658,0.130861305,7.385751578
0.683842302,0.624609428,3.636863318
0.542335892,0.179197761,5.850388825
0.392305466,0.666134957,3.038753704
0.245365951,0.686794807,2.749954431
0.328148777,0.56156317,3.080897763
0.123573851,0.81174562,2.406584331
0.44120597,0.558409833,3.308526202
0.83677247,0.565793976,4.064700158
0.915268074,0.55953176,4.236576119
0.183080067,0.598567365,2.746559098
0.008643694,0.582913613,2.433626851
0.460567406,0.5802414,3.303484447
0.603388896,0.581867855,3.57398777
0.977198229,0.690717297,4.046061902
0.524409477,0.963569557,3.049825353
0.134286126,0.114447293,4.059098722
0.341922631,0.604240016,3.037064309
0.724013133,0.957937416,3.434307362
0.563806402,0.95007774,3.126866316
0.194409167,0.471742551,2.960775537
0.051192986,0.94359006,2.153672475
0.822256892,0.949031265,3.620213853
0.271801565,0.400475357,3.295679389
0.545855722,0.774514355,3.183867193
0.755231451,0.330502114,4.981865954
0.54758718,0.868433296,3.120756005
0.461900459,0.172491023,5.50770269
0.929435625,0.110509007,11.3012419
0.375997309,0.260094759,4.192137626
0.683679072,0.997041757,3.366295341
0.52033243,0.113283018,7.480681111
0.814060197,0.96672326,3.610825397
0.659919823,0.227034723,5.687379113
0.922087287,0.93365621,3.804422229
0.679176859,0.013481897,53.36347012
0.566139421,0.743410676,3.250732662
0.228216902,0.979868926,2.467746362
0.156857789,0.46645736,2.885737255
0.825879651,0.702729449,3.759119417
0.844543916,0.267894152,5.900871456
0.987174009,0.71237864,4.030248201
0.648170364,0.695519112,3.454484312
0.143148678,0.835362205,2.419446211
0.367149229,0.221489344,4.440138341
0.360042616,0.078743473,7.493780986
0.928541361,0.138007243,9.592640868
0.431087031,0.811525105,2.950074753
0.723758744,0.099996052,10.1386008
0.861773932,0.697846282,3.829927316
0.229052886,0.568359717,2.876701019
0.23384096,0.151825124,4.389192619
0.8645474,0.639548776,3.938416503
0.135791696,0.498343333,2.790948697
0.239205244,0.977732031,2.490499738
0.952515178,0.05740403,19.53595225
0.046677667,0.022540082,5.048334269
0.156262991,0.928468033,2.364905037
0.460888677,0.971358316,2.925530455
0.572336636,0.263963343,4.914805991
0.162938974,0.678185545,2.612895876
0.744059676,0.611905651,3.774540774
0.969809184,0.649577944,4.109220983
0.146787076,0.907173062,2.364220877
0.734996901,0.042323412,20.323934
0.367903394,0.053384164,9.838292263
0.709560289,0.673347944,3.597056271
0.707657686,0.008124532,90.09322492
0.969367009,0.875806582,3.882218832
0.902492259,0.877376363,3.760788462
0.137868446,0.172203756,3.62911258
0.426901841,0.913943468,2.879056522
0.097553573,0.908924649,2.271657148
0.070402327,0.613945901,2.517018082
0.939860727,0.191300698,7.728281189
0.858075171,0.290852332,5.680469344
0.525783734,0.390183544,3.988578715
0.547506708,0.399939446,4.004059087
0.533539011,0.404183606,3.95108675
0.871242894,0.125699684,9.80717695
0.979040099,0.42237919,4.969313063
0.475661653,0.565417454,3.361821658
0.824707132,0.191934955,7.110701604
0.909408611,0.976678001,3.80169961
0.943483113,0.328664511,5.575488567
0.49577645,0.501166847,3.5504844
0.833740904,0.079890856,13.35653347
0.404316564,0.128330567,6.023110537
0.114590814,0.556430522,2.669250214
0.740109088,0.981531803,3.472359228
0.493698989,0.427131993,3.767186772
0.711992448,0.431740833,4.274677878
0.900612094,0.164366469,8.318926073
0.566351796,0.897533471,3.14296087
0.534571371,0.015888994,36.62824325
0.021793334,0.329493433,2.737428089
0.313882048,0.810465636,2.74391806
0.531604027,0.565749621,3.470159149
0.140672373,0.112157611,4.142279176
0.287910803,0.452975665,3.209382947
0.362839766,0.713084094,2.927311587
0.337299605,0.570758216,3.082924503
0.953785188,0.152092481,9.122350178
0.711108048,0.847347776,3.424502532
0.130351021,0.230564836,3.336388023
0.996387273,0.169235937,8.723156798
0.971690707,0.963193574,3.913926216
0.873765994,0.618656741,4.00059552
0.653082638,0.373363217,4.409816166
0.353030366,0.208300197,4.489705795
0.166089666,0.600395138,2.712185084
0.390982207,0.43426735,3.498079231
0.844131961,0.027334968,33.85371237
0.059933782,0.658717717,2.449398302
0.159668012,0.145119343,3.955621761
0.83191853,0.588921089,3.993616492
0.654542284,0.677412095,3.492295548
0.428448438,0.966791831,2.86353955
0.3248233,0.936306482,2.677238607
0.981754036,0.058028196,19.86073263
0.152906642,0.852886764,2.42125832
0.888448257,0.529355401,4.280790815
0.893180271,0.087703408,13.0969991
0.605391079,0.996871476,3.210146422
0.135011338,0.495855945,2.792883677
0.292831614,0.413255345,3.316008743
0.484598518,0.019482745,27.85373609
0.65636452,0.865469583,3.318422563
0.113854618,0.222235359,3.291329789
0.254804888,0.978560862,2.520591844
0.750307918,0.905416934,3.480181263
0.223517432,0.54816072,2.896414091
0.124850936,0.16154086,3.611860717
0.232219351,0.618494167,2.811907171
0.773043807,0.867920725,3.528174613
0.66374734,0.701555266,3.473739347
0.545109361,0.991427661,3.089605568
0.351986206,0.024486371,17.35029921
0.297352799,0.449769916,3.238406844
0.417332466,0.552039054,3.274153341
0.479814111,0.051096117,12.33939005
0.228460261,0.317101356,3.410647703
0.876189624,0.084902334,13.2356049
0.20828518,0.50567309,2.93315577
0.160042638,0.766750109,2.514121946
0.186226149,0.653517863,2.683418897
0.854526157,0.474038077,4.419640827
0.338761096,0.730740232,2.865031105
0.130371343,0.068051893,4.847752844
0.236250013,0.80057836,2.615743354
0.02012115,0.040439525,3.45712328
0.165414783,0.357144203,3.113550825
0.836489689,0.318737646,5.332732432
0.731840987,0.187975225,6.710169972
0.419431678,0.452321151,3.513781398
0.585849388,0.098934035,8.823249528
0.454001481,0.989543471,2.909163497
0.835406748,0.182556725,7.398674805
0.58146845,0.389539948,4.137535831
0.695701936,0.490559964,4.009748798
0.863891018,0.591146642,4.048696825
0.380587485,0.689063896,2.987779739
0.437537141,0.090260027,7.75758011
0.486350389,0.794889018,3.061227118
0.909361888,0.157390941,8.623881551
0.820185771,0.783635541,3.657694954
0.227588999,0.082122258,5.689347446
0.34430935,0.181494333,4.717644548
0.88849821,0.593301874,4.089806146
0.066145733,0.193121994,3.149861943
0.062707235,0.014923312,7.187042049
0.764009831,0.520725873,4.054352113
0.814905524,0.79217415,3.641627317
0.909615497,0.189910069,7.606037179
0.528173458,0.292400977,4.527135988
0.535242102,0.412060775,3.9243274
0.355882978,0.487319449,3.284153275
0.380338725,0.641849773,3.051287335
0.323665188,0.347248186,3.59839025
0.243807736,0.95848893,2.510566344
0.833068396,0.086955261,12.49401794
0.326743499,0.017668219,21.47562383
0.218140225,0.613894229,2.791912259
0.073849964,0.842633969,2.289192057
0.159148178,0.8572196,2.428685167
0.303110368,0.055339483,8.422001324
0.556376794,0.057344908,12.64504776
0.579662495,0.979413545,3.157027809
0.321420359,0.817886546,2.750956515
0.662267082,0.443143794,4.108963128
0.187537518,0.778965875,2.550428829
0.263812329,0.503271125,3.054552124
0.108275629,0.073670949,4.396091821
0.805038767,0.321378814,5.210295977
0.647281425,0.245056365,5.405826536
0.952824705,0.667955167,4.04248341
0.34029705,0.42507854,3.401610061
0.110385811,0.615658817,2.589397506
0.891049478,0.106354822,11.2727997
0.473891961,0.424037866,3.729664154
0.805416148,0.510550042,4.174181215
0.076649868,0.165055076,3.299679236
0.313989785,0.670241289,2.892770044
0.700431835,0.986077265,3.395825672
0.969964097,0.269637082,6.346672729
0.796579581,0.851371964,3.575842362
0.856194582,0.18561979,7.432481523
0.001322344,0.767001051,2.235319661
0.85619466,0.490595434,4.355717977
0.827931174,0.026086898,34.71136041
0.636965407,0.324768144,4.658343673
0.132506773,0.279144245,3.198427208
0.505282926,0.090352239,8.502387976
0.791240408,0.901012427,3.555918769
0.724690983,0.44374022,4.252721972
0.317190039,0.052833565,8.95078387
0.55155475,0.336420475,4.324060651
0.400513699,0.212663986,4.67450512
0.710765189,0.378103974,4.540130369
0.298480891,0.726953805,2.798304082
0.596137224,0.47697464,3.837544631
0.1980282,0.522454161,2.884820882
0.702960175,0.213965265,6.078314531
0.482312494,0.967386133,2.967831342
0.059309785,0.549278323,2.568528205
0.027820775,0.371299224,2.705053057
0.245296465,0.261274813,3.681944914
0.364226694,0.765784682,2.873406314
0.865179984,0.593274113,4.045704384
0.339644086,0.611786887,3.021152663
0.504868361,0.739153906,3.147765428
0.438547136,0.901686587,2.906178147
0.174419211,0.025610159,9.784940568
0.300821889,0.935659891,2.632260758
0.034694642,0.140631348,3.106171463
0.50080367,0.970465577,3.00330763
0.020701626,0.816859469,2.219767047
0.580450742,0.077102481,10.45146533
0.419283386,0.147713221,5.692134116
0.802383806,0.0744519,13.70308978
0.202631758,0.163840848,4.073810047
0.586778381,0.17913974,6.099767927
0.123880212,0.439603544,2.852720417
0.216906557,0.391865821,3.174708933
0.682114856,0.786864587,3.412333256
0.320680473,0.102008612,6.041992566
0.668074579,0.603161522,3.651057079
0.020980859,0.16031069,2.97065198
0.489021885,0.24082995,4.796569888
0.550834063,0.801426389,3.169428994
0.570508129,0.979789657,3.139098482
0.57463496,0.200223935,5.674349974
0.933256455,0.744749032,3.89387207
0.067704928,0.120586715,3.440994585
0.788862245,0.884794272,3.55320463
0.919777028,0.257549537,6.329426267
0.281699163,0.935758232,2.596101813
0.996539169,0.945882264,3.951018597
0.934529707,0.421601772,4.865047976
0.93534174,0.084568673,13.97614144
0.707501549,0.996714616,3.413670201
0.826415753,0.335458812,5.159277091
0.628376041,0.150456033,7.028160325
0.118769806,0.506088962,2.74398796
0.556667453,0.709596289,3.273786174
0.849845962,0.447234956,4.52901105
0.800892725,0.444050964,4.429679444
0.89919982,0.07003045,15.77040463
0.072562071,0.254765184,3.031254092
0.892193597,0.414302081,4.802630498
0.772478322,0.818226047,3.549024642
0.466126553,0.79199041,3.028120383
0.027568166,0.038743086,3.672822031
0.713393732,0.338039155,4.799905615
0.813246556,0.550528435,4.062376642
0.841164541,0.385737862,4.843204749
0.399085278,0.99417618,2.799400117
0.239688495,0.981587887,2.489287811
0.494090405,0.334673153,4.160185181
0.264314056,0.837711602,2.633190677
0.005431402,0.531964779,2.479062936
0.282690027,0.37905666,3.382112354
0.705616775,0.388956736,4.466691378
0.975191874,0.840058289,3.898924322
0.226084893,0.875826168,2.534201475
0.692410177,0.775232568,3.440528256
0.900681905,0.296911962,5.760161395
0.583003267,0.493627843,3.757554996
0.508273475,0.753778842,3.138207078
0.742214612,0.395012387,4.529699919
0.250461866,0.006235946,43.15797772
0.6715821,0.581749729,3.704891033
0.970231831,0.771736402,3.931416062
0.423347447,0.9096163,2.874415899
0.490715851,0.966920323,2.984194436
0.287007201,0.786082838,2.718439016
0.287821359,0.622911258,2.908713835
0.16554051,0.610208091,2.698690267
0.141581038,0.007378234,22.18163502
0.242007887,0.761890381,2.662781328
0.205178724,0.069821695,5.868858037
0.560527225,0.743044108,3.24127566
0.829672379,0.058357742,17.15881344
0.432268938,0.121817173,6.427469988
0.826435985,0.374992747,4.872458229
0.376377928,0.40593187,3.546438772
0.641888529,0.967818128,3.277304438
0.176877852,0.118747832,4.371073235
0.380234117,0.551013447,3.202661578
0.56414221,0.133097129,7.106808356
0.022885932,0.331797281,2.73801433
0.889856521,0.780204376,3.782953691
0.82087287,0.408970429,4.654349064
0.761725317,0.665399177,3.703776796
0.675004773,0.623974173,3.621794987
0.902854411,0.944151888,3.771984863
0.358750441,0.727885947,2.903331382
0.29943233,0.115180991,5.484944508
0.233778758,0.072147682,6.168221036
0.77109517,0.068330061,14.21677587
0.768081242,0.638908323,3.763588527
0.387572178,0.155298995,5.341804199
0.551490616,0.603946552,3.430686259
0.046785996,0.293953695,2.866395786
0.281382387,0.984102963,2.569999976
0.782025548,0.5452989,4.015625453
0.688710759,0.725498606,3.486788877
0.530073423,0.230810476,5.072281712
0.957170951,0.785480513,3.896969056
0.438335603,0.083792181,8.147688909
0.303460007,0.459745718,3.229803448
0.097709907,0.620129137,2.56073623
0.347257004,0.626195103,3.013622521
0.963788139,0.981912853,3.912060368
0.735270993,0.717065868,3.579419412
0.850241904,0.839085231,3.676508179
0.580964715,0.786229647,3.235051958
0.336813691,0.072862917,7.54983407
0.815280464,0.446779549,4.450722841
0.509290308,0.159176692,6.042405475
0.254555933,0.86590772,2.593339635
0.864447739,0.482564124,4.40594062
0.059947698,0.59176618,2.521959732
0.252288095,0.95568451,2.528513994
0.008481552,0.818801954,2.196212526
0.888733654,0.559494867,4.184616217
0.535074631,0.41502271,3.912493067
0.689069285,0.630457206,3.635185478
0.71635368,0.93610557,3.416770575
0.808078947,0.931333446,3.589108422
0.053226661,0.711795527,2.382177798
0.604547375,0.829182352,3.24455797
0.603332195,0.381630471,4.232836522
0.963875442,0.341330808,5.520874679
0.494868274,0.683720318,3.198237608
0.624417814,0.655461844,3.473016026
0.947540576,0.59576103,4.195071275
0.370669109,0.313120922,3.882047583
0.383771473,0.78560445,2.888973745
0.249579653,0.0238591,13.43670856
0.058816556,0.730448074,2.372995926
0.493107045,0.476644732,3.611291254
0.471314705,0.382742672,3.875097391
0.997516215,0.693686266,4.077280231
0.764947122,0.477250579,4.208721789
0.457942742,0.213137223,4.939878435
0.909453066,0.516785835,4.368559761
0.88654659,0.842630714,3.739898964
0.408412007,0.721570858,2.997872057
0.956978884,0.888153643,3.85978926
0.552220302,0.133683359,6.998444054
0.509000174,0.756039461,3.137169906
0.148076432,0.438650909,2.911419546
0.235932303,0.633605068,2.79877258
0.481300871,0.767759928,3.076947478
0.659984811,0.295628074,4.953907302
0.104990975,0.273794539,3.111826642
0.124162718,0.523013913,2.732148184
0.467366232,0.040909594,14.38348993
0.581333687,0.91017407,3.166859631
0.829693734,0.758930288,3.696990631
0.940526292,0.16499375,8.539605991
0.265686363,0.574401161,2.938495623
0.841898029,0.440164682,4.544320848
0.901321449,0.634389144,4.016497525
0.548433157,0.038988637,17.02753098
0.36374567,0.729030573,2.910854012
0.131361697,0.108622478,4.100887618
0.329836338,0.106674062,5.985727617
0.414342291,0.06992985,8.855325244
0.610666614,0.893091992,3.225678276
0.881371273,0.846234434,3.729397289
0.437358706,0.274784842,4.325930102
0.903333255,0.371356019,5.107431671
0.385203207,0.556341871,3.202374706
0.972143232,0.711649288,4.004764426
0.592922383,0.141201293,7.059596485
0.749948264,0.340051395,4.894834755
0.666689295,0.345466559,4.611844291
0.768253684,0.91409649,3.513142315
0.370488413,0.251938199,4.224539123
0.523466883,0.04400123,14.85268548
0.767007344,0.841937822,3.526826374
0.469576038,0.184646827,5.36141311
0.648449313,0.200879105,6.03243476
0.983423336,0.395283834,5.153346789
0.014845999,0.705703367,2.320551461
0.950971434,0.765029218,3.90381918
0.694861527,0.821971021,3.409282892
0.967695796,0.083959318,14.4423835
0.446123162,0.763118869,3.019744491
0.718435593,0.47094366,4.129620108
0.159790967,0.29548274,3.249419004
0.306225087,0.801635474,2.738115737
0.422364035,0.553173873,3.281849039
0.14821804,0.83137491,2.432076729
0.546809712,0.819463813,3.148715959
0.731595881,0.122835282,8.834430636
0.370590302,0.06045763,9.069376673
0.47875538,0.64853886,3.220260834
0.944465624,0.153828363,8.989346101
0.968688094,0.857769961,3.882899135
0.290624046,0.342500995,3.517710519
0.707411122,0.944483672,3.400521093
0.900362274,0.6454975,3.991496345
0.582165896,0.294476449,4.697342011
0.287724819,0.026955944,13.64694101
0.049207059,0.047534973,3.987646216
0.086111243,0.204485326,3.217363049
0.157722676,0.22761791,3.467169447
0.566955732,0.577087332,3.514317903
0.047206545,0.347121005,2.790847933
0.760747768,0.811981061,3.532188496
0.229662858,0.82093638,2.585883862
0.034326299,0.086647273,3.309536386
0.705600095,0.305003905,5.028429909
0.072733494,0.770542016,2.357126034
0.304035765,0.032173987,12.41757466
0.763120757,0.405144491,4.529180774
0.40170996,0.910925042,2.833707271
0.853287533,0.288916207,5.685070507
0.52250527,0.724772962,3.195078049
0.271898962,0.47966515,3.117193422
0.26298527,0.252231795,3.794621689
0.889588783,0.110718545,10.92517521
0.989082084,0.043614063,25.63452239
0.593718017,0.732041498,3.311912279
0.09840431,0.293031023,3.04526033
0.645127824,0.60938522,3.595257794
0.663939161,0.29990325,4.931850269
0.44076293,0.244539308,4.564327707
0.923354588,0.142989681,9.317200897
0.028208607,0.947894672,2.105889465
0.7513871,0.612110113,3.787752355
0.92072043,0.533985619,4.330446193
0.056856451,0.382774206,2.768952284
0.18912896,0.656856627,2.684674342
0.945056625,0.380689104,5.153939966
0.084815071,0.964543566,2.199498738
0.176102457,0.878146753,2.441644289
0.709588053,0.146038939,7.715067417
0.528209434,0.512635063,3.58890515
0.337443252,0.296852901,3.848709904
0.879375173,0.811339782,3.742174681
0.693957447,0.476067805,4.056493767
0.298407468,0.628326383,2.920620729
0.430807727,0.922193198,2.882832099
0.773619003,0.112479289,9.766501183
0.878749449,0.133241029,9.464024229
0.631785594,0.423575767,4.115990433
0.880761573,0.913917121,3.722128658
0.449871776,0.983198435,2.901936035
0.467352375,0.55141633,3.374490695
0.30626165,0.297314703,3.740826811
0.973238848,0.080438092,15.01929686
0.695981948,0.171187995,6.897903764
0.771361155,0.879253087,3.522361971
0.776518349,0.137842114,8.497581348
0.031615429,0.64680046,2.410634068
0.216412868,0.816680208,2.566190488
0.830530097,0.930771012,3.631237932
0.930199551,0.434213878,4.784200377
0.450812839,0.732897161,3.059683658
0.359109008,0.909284494,2.755627624
0.167623371,0.338728468,3.162646756
0.155257933,0.39599446,3.005717492
0.236437164,0.115717382,4.927878447
0.085599193,0.319137262,2.951865644
0.614333471,0.292048537,4.826786305
0.681994422,0.56804805,3.757552283
0.93672693,0.660074894,4.028444232
0.805922031,0.936040732,3.585912797
0.631011413,0.40596086,4.190621518
0.246978415,0.983715932,2.502459256
0.768490042,0.644216437,3.754153176
0.656980091,0.216735801,5.821201522
0.600119603,0.447183587,3.948480213
0.377334125,0.373431853,3.656667795
0.032364561,0.720696852,2.33632558
0.699018757,0.182367888,6.654886278
0.726870763,0.134879306,8.255950126
0.188761895,0.667342498,2.671613318
0.627487481,0.686101809,3.431128512
0.31312451,0.615810892,2.965788085
0.489237112,0.274419438,4.518498653
0.25277332,0.157593533,4.447353251
0.347733463,0.842157089,2.778445877
0.957017206,0.903299902,3.861535757
0.068350101,0.429198051,2.735456638
0.809688391,0.659303949,3.80083828
0.774782807,0.942731298,3.528265778
0.394329458,0.643967697,3.073681441
0.132240125,0.402194597,2.935205214
0.889592109,0.750476787,3.810905339
0.001751246,0.263012292,2.743677987
0.978396809,0.601842078,4.23711441
0.759240832,0.863493126,3.504601821
0.240571539,0.037909985,9.307965302
0.207458438,0.623050465,2.760098208
0.945579721,0.836218471,3.847476031
0.556257464,0.200571015,5.577286417
0.559418131,0.578005203,3.497864391
0.306706511,0.827841284,2.71665423
0.557269254,0.271827968,4.789445698
0.51979609,0.73644623,3.176984289
0.278268422,0.62960773,2.881813663
0.095187953,0.594032493,2.586161021
0.873131563,0.98318615,3.734702997
0.561057543,0.880674782,3.139627323
0.179082009,0.77827423,2.536248081
0.436196305,0.358264336,3.879320349
0.260809463,0.790918433,2.667875005
0.333270433,0.046766489,10.07953342
0.825797359,0.131256173,9.162104685
0.100957442,0.083397701,4.127215116
0.034897717,0.729707719,2.331676026
0.108005207,0.458561364,2.787383648
0.042473254,0.970479305,2.112107614
0.401773764,0.207662254,4.730681925
0.143138276,0.489125621,2.820265597
0.33007112,0.265663759,3.982964408
0.575868714,0.552544039,3.586815036
0.592424565,0.290551845,4.762942796
0.458111292,0.301554967,4.230170843
0.670058058,0.23260325,5.656520177
0.56694934,0.403641653,4.038228995
0.805563018,0.638459259,3.832922493
0.352643381,0.105392471,6.24102199
0.720134759,0.983638918,3.433837363
0.941407197,0.975475639,3.8634291
0.56661649,0.211932799,5.467027632
0.46401714,0.274912851,4.422598035
0.002731251,0.764388413,2.240404549
0.353392928,0.154621269,5.13222402
0.892915042,0.335359114,5.360882249
0.815745498,0.960832347,3.611764731
0.682770577,0.906752458,3.355259314
0.886825309,0.674357648,3.912671533
0.22277835,0.54766341,2.895710638
0.063137281,0.586344661,2.534062357
0.546417355,0.793435379,3.16817237
0.284561421,0.02540889,14.17388138
0.448140023,0.97874405,2.899294712
0.823450667,0.485422713,4.305123711
0.476830803,0.657838446,3.202750836
0.654090302,0.615263987,3.600184037
0.78151385,0.140851746,8.409817482
0.743993905,0.623246631,3.750607238
0.682239529,0.648396894,3.589774605
0.504675401,0.199042227,5.340456709
0.589560682,0.355833711,4.32757209
0.046757551,0.026746198,4.721449
0.695619241,0.270620364,5.313627658
0.508270953,0.761911547,3.129994687
0.219562712,0.294797517,3.455619173
0.701834298,0.429180865,4.261589541
0.395217473,0.134220974,5.811263105
0.53708827,0.922138814,3.081446571
0.571562802,0.698433466,3.314648998
0.387396942,0.879972046,2.824240747
0.455876402,0.427470305,3.674590748
0.171477892,0.297418529,3.283647046
0.206840502,0.391037558,3.150283233
0.324433201,0.175812359,4.671288579
0.115806781,0.866685447,2.342325693
0.435323488,0.874999213,2.914145734
0.215301837,0.577012381,2.837481864
0.462569276,0.745411985,3.066730143
0.280572276,0.540357027,3.023145685
0.029927405,0.128855514,3.10346404
0.712561672,0.737816059,3.514153489
0.610166179,0.120348365,7.950714952
0.880760973,0.358169305,5.141363002
0.672712365,0.677107427,3.525236086
0.305086658,0.798447781,2.738948814
0.981627695,0.437280693,4.889643211
0.955969025,0.197474727,7.65085594
0.318201948,0.167193117,4.737494097
0.906245355,0.587947214,4.13761253
0.584827115,0.558658356,3.590152381
0.589118831,0.975515609,3.17528651
0.46016842,0.307017304,4.205135115
0.44323304,0.70410348,3.080114646
0.018300311,0.863031841,2.1699364
0.515167007,0.251546325,4.804653983
0.89590306,0.144707951,9.049118339
0.924528354,0.36413306,5.219489446
0.515104823,0.615150772,3.3421186
0.967732932,0.301703512,5.932435612
0.924128406,0.240559464,6.613885148
0.926781847,0.660099155,4.010471014
0.142576842,0.722914538,2.528175891
0.109971115,0.038015078,5.854819821
0.972553651,0.83121099,3.897364422
0.198147424,0.234844523,3.61146066
0.971521131,0.174567467,8.395905395
0.03009314,0.843906296,2.209839361
0.454359463,0.082781361,8.406145051
0.421348023,0.138581721,5.902969689
0.439088361,0.567239267,3.286980628
0.576999514,0.460206035,3.849817487
0.186740049,0.575014058,2.785246943
0.843702438,0.114578769,10.25020496
0.44595864,0.641012385,3.172158522
0.362106432,0.146226796,5.331239696
0.553358185,0.843363158,3.144702423
0.503211627,0.233335185,4.929661763
0.988973569,0.601016362,4.259191243
0.775227478,0.336060041,5.000174897
0.586319226,0.390745998,4.144746263
0.176786808,0.458453101,2.944197508
0.801946787,0.555510383,4.025585698
0.777405923,0.260450304,5.738137702
0.173662876,0.330856172,3.200322787
0.424881305,0.066542471,9.31869732
0.761147738,0.876630333,3.504400093
0.78889943,0.04006963,22.64819482
0.825743906,0.42735946,4.569290798
0.127711145,0.460213703,2.829738524
0.822613688,0.826095966,3.633442442
0.974585118,0.147882994,9.445513602
0.002275555,0.74137192,2.262624712
0.818806869,0.746053671,3.691473708
0.311570819,0.429250512,3.321240693
0.486014852,0.669803736,3.201850984
0.245567044,0.788170056,2.643630724
0.764307752,0.67551407,3.691529943
0.554874516,0.0097131,60.11669337
0.113804621,0.977306581,2.245371894
0.916095262,0.799242046,3.814671864
0.693902672,0.818897609,3.409519078
0.170343921,0.884778719,2.425734471
0.238807427,0.310728064,3.46497804
0.016260947,0.238379779,2.830054947
0.163237131,0.181728317,3.717499558
0.761994088,0.148165395,7.997174494
0.261727289,0.325311895,3.488241237
0.666694031,0.240945289,5.535373847
0.333402835,0.881667641,2.72498144
0.433893576,0.417615731,3.652964256
0.94230759,0.804036699,3.857735891
0.764304004,0.344810931,4.903111264
0.678712285,0.864615994,3.35905872
0.749206652,0.465084358,4.221190208
0.72628544,0.533835675,3.937159896
0.737844296,0.763706982,3.531086951
0.105302987,0.031151795,6.34916979
0.054372922,0.170320636,3.149186619
0.721358658,0.475158878,4.120370103
0.903587756,0.622938036,4.046014144
0.725605672,0.758407348,3.514867098
